%time,field.layout.data_offset,field.data0,field.data1
1547109385296285588,0,101.82043457,-242.61315918
1547109385302912990,0,101.82043457,-191.413162231
1547109385310542553,0,101.302444458,-139.963165283
1547109385316330711,0,101.302444458,-139.963165283
1547109385322697537,0,101.064201355,-90.5842132568
1547109385330066016,0,100.550445557,-90.5842132568
1547109385336051073,0,100.151992798,-63.7394752502
1547109385342717161,0,100.032821655,-51.0894737244
1547109385349666005,0,99.8729629517,-51.0894737244
1547109385356203591,0,99.7538299561,-45.0842094421
1547109385363014690,0,99.515586853,-43.8421058655
1547109385369724795,0,99.7158813477,-43.8421058655
1547109385376763343,0,99.4369354248,-43.0289459229
1547109385382827760,0,99.4369354248,-43.0289459229
1547109385389545837,0,99.4369354248,-41.5605278015
1547109385396181864,0,99.3582000732,-38.8710517883
1547109385403007224,0,99.4369354248,-38.8710517883
1547109385409416707,0,99.27734375,-33.6210517883
1547109385415945462,0,99.317779541,-33.6210517883
1547109385423218460,0,99.3582000732,-25.8815784454
1547109385429720246,0,99.1985931396,-20.3552627563
1547109385436922317,0,99.317779541,-18.2236843109
1547109385442812140,0,99.1582183838,-18.2236843109
1547109385449667894,0,99.1197509766,-17.531578064
1547109385456168258,0,99.1582183838,-17.531578064
1547109385463042973,0,99.1582183838,-17.8473682404
1547109385469583706,0,99.2389831543,-18.1815795898
1547109385478024528,0,99.1985931396,-18.1815795898
1547109385482761430,0,99.1985931396,-19.0842113495
1547109385489455823,0,99.1985931396,-19.8289470673
1547109385496195347,0,99.0794219971,-19.8289470673
1547109385503190104,0,99.1985931396,-21.0605258942
1547109385509568379,0,99.0794219971,-21.0605258942
1547109385516519189,0,99.1582183838,-22.0210533142
1547109385522778409,0,99.0390930176,-22.7473678589
1547109385529511858,0,99.1582183838,-22.7473678589
1547109385536597450,0,98.9199676514,-23.2236843109
1547109385542867164,0,99.1985931396,-23.2236843109
1547109385549451960,0,99.0794219971,-23.7789478302
1547109385555990986,0,99.0794219971,-24.4236850739
1547109385563029025,0,99.1197509766,-24.4236850739
1547109385569267247,0,99.0794219971,-25.1763153076
1547109385576380656,0,99.1178359985,-25.2763156891
1547109385582725814,0,99.0390930176,-25.2763156891
1547109385589325492,0,99.0794219971,-25.6315784454
1547109385596481571,0,99.0794219971,-26.3263149261
1547109385603102914,0,99.0794219971,-26.3263149261
1547109385609430953,0,99.0794219971,-26.9631576538
1547109385617366343,0,99.0390930176,-26.9631576538
1547109385622691396,0,99.1197509766,-27.25
1547109385629511459,0,99.1582183838,-27.3368415833
